id,resource_id,appointment_required,is_all_day,start_time,end_time,duration_minutes,recurrence_pattern,address,latitude,longitude,location_name,resource_type_id,tag_ids
cmdnkvcqw02obvx0waitbvgwd,cli4y1k2f03jrvy02o70mhfcu,false,false,2023-08-16T12:30:00.000Z,2023-08-16T15:30:00.000Z,180,"DTSTART;TZID=America/New_York:20230816T123000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=WE;BYHOUR=19;BYMINUTE=51;BYSECOND=21",,,,,,[]
cliamu0so08x7t50haim8r15i,cli4y0jug02m9vy02nbcgsr5w,false,false,2023-05-31T20:00:00.000Z,2023-05-31T23:00:00.000Z,180,"DTSTART;TZID=America/New_York:20230531T200000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=-1;BYDAY=WE;BYHOUR=18;BYMINUTE=47;BYSECOND=15",,,,,,[]
clg7v59fg0001kx0fwkzvmaft,clg7v59fg0000kx0ffva74wdu,false,false,2023-04-08T12:30:00.000Z,2023-04-08T20:30:00.000Z,480,"DTSTART;TZID=America/New_York:20230408T123000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO,TU,WE,TH,FR;BYHOUR=10;BYMINUTE=58;BYSECOND=36",,,,,,[]
cme8por6o000izvkpfjhmxr3g,cleiwl9kg0046mg0f9qfty9q1,false,false,2023-02-25T12:30:00.000Z,2023-02-25T14:00:00.000Z,90,"DTSTART;TZID=America/New_York:20230225T123000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=2;BYDAY=SA;BYHOUR=19;BYMINUTE=3;BYSECOND=10",,,,,,[]
cle9r7avs0000l40glsum4h7s,cle9qzcl60000lb0firef7lyz,false,false,2023-02-18T15:00:00.000Z,2023-02-18T19:00:00.000Z,240,"DTSTART;TZID=America/New_York:20230218T150000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO,TU,WE,TH,FR;BYHOUR=9;BYMINUTE=23;BYSECOND=19",,,,,,[]
cmehfmp2n02lwypfm8rcm0hb9,ckyhdr031360083q18tqas06e6,false,false,2022-01-15T15:00:00.000Z,2022-01-15T16:00:00.000Z,60,"DTSTART;TZID=America/New_York:20220115T150000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=MO,FR",,,,,,[]
cm1s0y0jb010u1x55redy2v26,ckxz77tv1003d04z6bsbw6b0y,false,false,2022-02-03T15:30:00.000Z,2022-02-03T17:30:00.000Z,120,"DTSTART;TZID=America/New_York:20220203T023000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=1;BYDAY=TU",,,,,,[]
cm1s0y0jb010v1x55stcu8sgs,ckxz77tv1003d04z6bsbw6b0y,false,false,2024-10-02T14:30:00.000Z,2024-10-02T16:30:00.000Z,120,"DTSTART;TZID=America/New_York:20241002T023000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=1;BYDAY=WE",,,,,,[]
cm1s0y0jb010w1x55r76f3sk8,ckxz77tv1003d04z6bsbw6b0y,false,false,2024-10-02T14:30:00.000Z,2024-10-02T16:30:00.000Z,120,"DTSTART;TZID=America/New_York:20241002T023000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=1;BYDAY=TH",,,,,,[]
cm1s0y0jb010y1x55qpew9rqe,ckxz77tv1003d04z6bsbw6b0y,false,false,2024-10-02T14:30:00.000Z,2024-10-02T16:30:00.000Z,120,"DTSTART;TZID=America/New_York:20241002T143000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=3;BYDAY=TU;BYHOUR=15;BYMINUTE=29;BYSECOND=28",,,,,,[]
cm1s0y0jb010z1x5522a8ko88,ckxz77tv1003d04z6bsbw6b0y,false,false,2024-10-02T14:30:00.000Z,2024-10-02T16:30:00.000Z,120,"DTSTART;TZID=America/New_York:20241002T143000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=3;BYDAY=WE;BYHOUR=15;BYMINUTE=29;BYSECOND=40",,,,,,[]
cm1s0y0jb01101x55w2wgptk9,ckxz77tv1003d04z6bsbw6b0y,false,false,2024-10-02T14:30:00.000Z,2024-10-02T16:30:00.000Z,120,"DTSTART;TZID=America/New_York:20241002T143000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=3;BYDAY=TH;BYHOUR=15;BYMINUTE=29;BYSECOND=56",,,,,,[]
cm1s0y0jb01111x55m5p33b57,ckxz77tv1003d04z6bsbw6b0y,false,false,2024-10-02T14:30:00.000Z,2024-10-02T16:30:00.000Z,120,"DTSTART;TZID=America/New_York:20241002T143000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=3;BYDAY=FR;BYHOUR=15;BYMINUTE=30;BYSECOND=6",,,,,,[]
cm1s0y0jb010x1x55poyu3ezi,ckxz77tv1003d04z6bsbw6b0y,false,false,2024-10-02T14:30:00.000Z,2024-10-02T16:30:00.000Z,120,"DTSTART;TZID=America/New_York:20241002T023000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=1;BYDAY=FR",,,,,FOOD_PANTRY,[]
cl4yfh0c64269394guqgixjvzx3,369,false,false,2022-06-28T14:00:00.000Z,2022-06-28T16:00:00.000Z,120,RRULE:FREQ=WEEKLY;BYDAY=SA,,,,,,[]
cm8g3dx8s00nfzz0wi4814oql,1565,false,false,2022-01-15T15:00:00.000Z,2022-01-15T17:00:00.000Z,120,"DTSTART;TZID=America/New_York:20220115T150000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=FR",,,,,,[]
cmdrh7rgg02yfwr0w7nr1cuar,1275,false,false,2025-07-30T18:00:00.000Z,2025-07-30T19:00:00.000Z,60,"DTSTART;TZID=America/New_York:20250730T180000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=2;BYDAY=WE",,,,,FOOD_PANTRY,[]
cmdrh7rgg02yewr0w0lszpmeh,1275,false,false,2022-02-15T17:00:00.000Z,2022-02-15T19:30:00.000Z,150,"DTSTART;TZID=America/New_York:20220215T070000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO,TU,WE,TH,FR,SA,SU",,,,,SOUP_KITCHEN,"[""ckyvpd6tp2935363kwaf1vjdgcb""]"
cmdrh7rgg02ydwr0wtkme7c3v,1275,false,false,2024-10-28T18:00:00.000Z,,,"DTSTART;TZID=America/New_York:20241028T090000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=1;BYDAY=WE",,,,,FOOD_PANTRY,"[""ckyvuaunc1433653lqbkgsscmzf"", ""ckysay3ar268113zungkigy3f9""]"
cmj1kfmba0h8k1cfqmgexghxf,cmhfteg8j01gfxn44437ksed1,false,false,2025-12-10T21:00:00.000Z,2025-12-10T23:00:00.000Z,120,"DTSTART;TZID=America/New_York:20251210T210000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=TH",,,,,,[]
cmfe5281p00s608fi4zu7z4wl,cm571mzkq00wp1h1wmkta9a52,false,false,2024-12-26T14:00:00.000Z,2024-12-26T17:00:00.000Z,180,"DTSTART;TZID=America/New_York:20241226T140000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=-1;BYDAY=TH",,,,,,[]
cmk72ntpn0346xafm0jj0ca7v,clwvnak0c02byfeie9jkgigy8,false,false,2026-01-08T15:00:00.000Z,2026-01-08T19:00:00.000Z,240,"DTSTART;TZID=America/New_York:20260108T150000
RRULE:FREQ=WEEKLY;INTERVAL=2;BYDAY=FR",,,,,,[]
clhz4euv500diqp0gn0bqsekc,clhjrc19l0783qd0hhzw6ucki,false,false,2023-05-12T17:00:00.000Z,2023-05-12T18:00:00.000Z,60,"DTSTART;TZID=America/New_York:20230512T170000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=-1;BYDAY=SU",,,,,,"[""ckwy1e8v401603mzzdvbewinl""]"
cljls5xb200y8nz0g13omcpnf,clemx7m3c0000mu0f8czv95a3,false,false,2023-07-03T22:30:00.000Z,2023-07-04T00:30:00.000Z,120,"DTSTART;TZID=America/New_York:20230703T223000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=2;BYDAY=TU;BYHOUR=18;BYMINUTE=41;BYSECOND=46",,,,,,[]
cljls5xb200y9nz0g45e8prum,clemx7m3c0000mu0f8czv95a3,false,false,2023-07-03T22:30:00.000Z,2023-07-04T00:30:00.000Z,120,"DTSTART;TZID=America/New_York:20230703T223000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=4;BYDAY=TU;BYHOUR=18;BYMINUTE=41;BYSECOND=58",,,,,,[]
cml0z7oyr00bzyzfp23f01p8k,clehqiy3c0000l90fgf7y90xe,false,false,2023-04-04T16:00:00.000Z,,,"DTSTART;TZID=America/New_York:20230404T160000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=TU",,,,,,[]
cllgnbycq007gs00gmq0lfw5s,cl6d67xzf074704wym2dsystx,false,false,2022-08-11T15:30:00.000Z,2022-08-11T16:30:00.000Z,60,"DTSTART;TZID=America/New_York:20220811T153000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=WE;BYHOUR=4;BYMINUTE=30;BYSECOND=0",,,,,,[]
ckyeos5td66313y02crew5r1v,ckykb6uxe019904ywzqu1zvup,false,false,2022-01-14T17:00:00.000Z,2022-01-14T18:30:00.000Z,90,RRULE:FREQ=WEEKLY;BYDAY=WE,,,,,,[]
ckzzqpj2e2821973hv6rqopgklp,18,false,false,2022-02-23T20:00:00.000Z,2022-02-23T22:00:00.000Z,120,"DTSTART:20220223T155639Z
RRULE:FREQ=WEEKLY;INTERVAL=2;WKST=MO;BYDAY=SA",,,,,,[]
ckzokxqcq2906653qzf8azdafkw,1026,false,false,2022-02-15T15:30:00.000Z,2022-02-15T16:30:00.000Z,60,"DTSTART:20220215T202913Z
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=2;BYDAY=TU",,,,,,[]
ckzokxqcq2906663qzfgf8hheum,1026,false,false,2022-02-15T15:30:00.000Z,2022-02-15T16:30:00.000Z,60,"DTSTART:20220215T202940Z
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=4;BYDAY=TU",,,,,,[]
cmi66f73d11qz04e8afz43dye,cmi66f73d11qy04e8pnw84qfl,false,false,2025-11-18T13:00:00.000Z,2025-11-18T16:00:00.000Z,180,"DTSTART;TZID=America/New_York:20251118T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=1;BYDAY=SA",,,,,,[]
cmi66f73d11r004e8fyuut0jj,cmi66f73d11qy04e8pnw84qfl,false,false,2025-11-18T13:00:00.000Z,2025-11-18T16:00:00.000Z,180,"DTSTART;TZID=America/New_York:20251118T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=3;BYDAY=SA",,,,,,[]
cmkr58irb00300wfn9ldixztd,cmhkkg0u71c353bcq5m7uaaw1,false,false,2025-11-03T14:00:00.000Z,2025-11-03T19:00:00.000Z,300,"DTSTART;TZID=America/New_York:20251103T140000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=2;BYDAY=WE",,,,,,[]
cmkr58irb00310wfnqgq1icmd,cmhkkg0u71c353bcq5m7uaaw1,false,false,2025-11-03T14:00:00.000Z,2025-11-03T19:00:00.000Z,300,"DTSTART;TZID=America/New_York:20251103T140000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=4;BYDAY=WE",,,,,,[]
cmkr58irb00320wfnmz3wlp93,cmhkkg0u71c353bcq5m7uaaw1,false,false,2025-11-03T14:00:00.000Z,2025-11-03T19:00:00.000Z,300,"DTSTART;TZID=America/New_York:20251103T140000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=1;BYDAY=SA",,,,,,[]
cmkr58irb00330wfnl9dsvwq0,cmhkkg0u71c353bcq5m7uaaw1,false,false,2025-11-03T14:00:00.000Z,2025-11-03T19:00:00.000Z,300,"DTSTART;TZID=America/New_York:20251103T140000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=2;BYDAY=SA",,,,,,[]
cmkr58irb00340wfn9n6pkrg3,cmhkkg0u71c353bcq5m7uaaw1,false,false,2025-11-03T14:00:00.000Z,2025-11-03T19:00:00.000Z,300,"DTSTART;TZID=America/New_York:20251103T140000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=3;BYDAY=SA",,,,,,[]
cmgih9x0o08h2xofn8gobabxw,cm5nhrkb002q6x829hzxfdf1s,true,false,2025-10-08T12:30:00.000Z,2025-10-08T18:50:00.000Z,380,"DTSTART;TZID=America/New_York:20251008T123000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=MO,TU,WE,TH,FR",,,,,,"[""ckysay3ar268113zungkigy3f9""]"
clu2thqw323t610j4zfl8ifpl,clp2sw5t009vfqm8hnbelakfi,false,false,2023-11-17T20:00:00.000Z,2023-11-17T22:30:00.000Z,150,"DTSTART;TZID=America/New_York:20231117T200000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=TH;BYHOUR=7;BYMINUTE=30;BYSECOND=0",,,,,FOOD_PANTRY,[]
cm2jcana7015ljvxro3nmdec7,cli4y142b03c9vy02onatz7km,false,false,2023-06-02T17:00:00.000Z,,,"DTSTART;TZID=America/New_York:20230602T170000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=SA;BYHOUR=13;BYMINUTE=0;BYSECOND=0",,,,,,[]
clju717yu01rllj0hmzrv0686,clg92gfvt0000ju0f9b1zu3qo,false,false,2023-07-08T13:00:00.000Z,2023-07-08T16:00:00.000Z,180,"DTSTART;TZID=America/New_York:20230708T130000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO,TU,WE,TH,FR;BYHOUR=15;BYMINUTE=57;BYSECOND=28",,,,,,[]
clju717yu01rmlj0hloyebcnc,clg92gfvt0000ju0f9b1zu3qo,false,false,2023-07-08T22:00:00.000Z,2023-07-09T00:00:00.000Z,120,"DTSTART;TZID=America/New_York:20230708T220000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=1;BYDAY=WE;BYHOUR=15;BYMINUTE=59;BYSECOND=5",,,,,,[]
cm5l9w89w027l110ve8ww8xyk,clg6b8qjn001umn0flo3lpyrc,false,false,2023-04-07T21:00:00.000Z,,,"DTSTART;TZID=America/New_York:20230407T090000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=-2;BYDAY=WE",,,,,,[]
clt8t81970vmc9mbjq58jf26j,clefmnlkx0000mq0foe73dj6h,false,false,2023-03-08T22:00:00.000Z,2023-03-09T00:00:00.000Z,120,"DTSTART;TZID=America/New_York:20230308T090000
RRULE:FREQ=WEEKLY;INTERVAL=2;WKST=MO;BYDAY=MO",,,,,,[]
clt8t81970vmd9mbjo7lructc,clefmnlkx0000mq0foe73dj6h,false,false,2023-03-02T14:00:00.000Z,2023-03-02T16:00:00.000Z,120,"DTSTART;TZID=America/New_York:20230302T140000
RRULE:FREQ=WEEKLY;INTERVAL=2;WKST=MO;BYDAY=FR;BYHOUR=1;BYMINUTE=0;BYSECOND=0",,,,,,[]
clp8i95rr0rjaqm8hscv0jzem,cldoqv57a000tld0fcri904hi,false,false,2023-05-17T23:00:00.000Z,2023-05-18T04:00:00.000Z,300,"DTSTART;TZID=America/New_York:20230517T230000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO,TU,WE,TH,FR,SA,SU",,,,,SOUP_KITCHEN,[]
clfie9h8u0000l10fu5rrpqs8,cldn996lp0006md0f898gq0ln,false,false,2023-03-21T19:00:00.000Z,2023-03-21T20:00:00.000Z,60,"DTSTART;TZID=America/New_York:20230321T190000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=SU,WE",,,,,,[]
cmiozl4xn065gxsfli3f82b8s,ckyi91nht015104vj07zyswif,false,false,2022-02-22T14:00:00.000Z,2022-02-22T15:45:00.000Z,105,"DTSTART:20220222T193854Z
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=4;BYDAY=TH",,,,,,[]
cmiozl4xn065hxsfl90481u6r,ckyi91nht015104vj07zyswif,false,false,2022-02-22T14:00:00.000Z,2022-02-22T15:45:00.000Z,105,"DTSTART:20220222T193815Z
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=2;BYDAY=TH",,,,,,[]
cmiozl4xo065ixsfl03adpkz2,ckyi91nht015104vj07zyswif,false,false,2022-02-23T14:30:00.000Z,2022-02-23T15:30:00.000Z,60,"DTSTART;TZID=America/New_York:20220223T143000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=2;BYDAY=SA;BYHOUR=1;BYMINUTE=0;BYSECOND=0",,,,,,[]
cmiozl4xo065jxsflo9az9rgb,ckyi91nht015104vj07zyswif,false,false,2023-05-10T22:00:00.000Z,2023-05-10T23:00:00.000Z,60,"DTSTART;TZID=America/New_York:20230510T150000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=2;BYDAY=TH",,,,,,[]
cmiozl4xo065kxsfllp1l3jd2,ckyi91nht015104vj07zyswif,false,false,2023-05-10T22:00:00.000Z,2023-05-10T23:00:00.000Z,60,"DTSTART;TZID=America/New_York:20230510T150000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=4;BYDAY=TH",,,,,,[]
cmiozl4xo065lxsflgrqm5vbj,ckyi91nht015104vj07zyswif,false,false,2023-07-26T13:30:00.000Z,2023-07-26T14:30:00.000Z,60,"DTSTART;TZID=America/New_York:20230726T013000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=4;BYDAY=SA",,,,,,[]
ckyh5f35s315703q18304e812n,335,false,false,2022-01-16T14:00:00.000Z,2022-01-16T17:00:00.000Z,180,"DTSTART:20220116T110138Z
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO,WE,TH",,,,,,[]
cmgp3tnx900b31kfjdmgytx87,clncplpgw00nou5294hhpudh4,false,false,2023-10-05T22:00:00.000Z,2023-10-06T00:30:00.000Z,150,"DTSTART;TZID=America/New_York:20231005T220000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=3;BYDAY=WE",,,,,,[]
cmgp3tnx900b41kfjjvybrqib,clncplpgw00nou5294hhpudh4,false,false,2025-10-12T22:00:00.000Z,2025-10-13T00:30:00.000Z,150,"DTSTART;TZID=America/New_York:20251012T220000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=3;BYDAY=TH",,,,,,[]
cmb0smkd700b6zm0vuopck2so,clii1vrnj0eftqm0hc3mmrqr3,false,false,2025-05-30T20:30:00.000Z,2025-05-30T22:00:00.000Z,90,"DTSTART;TZID=America/New_York:20250530T203000
RRULE:FREQ=WEEKLY;INTERVAL=2;BYDAY=WE",,,,,,[]
clhqpfxlq0d9mle0fvpbhg3m4,clhjntlas06ous60hr55bvnu0,false,false,2023-05-12T13:00:00.000Z,,,"DTSTART;TZID=America/New_York:20230512T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=3;BYDAY=TH;BYHOUR=21;BYMINUTE=46;BYSECOND=15",,,,,,[]
cmdz159q10ajuzukp5gjtd802,clh37drjm001mla0ft9iw1mth,false,false,2023-04-30T14:00:00.000Z,2023-04-30T16:00:00.000Z,120,"DTSTART;TZID=America/New_York:20230430T140000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=SA;BYHOUR=9;BYMINUTE=21;BYSECOND=5",,,,,,"[""ckwy1e8v401603mzzdvbewinl""]"
cmdz159q10ajvzukpzt5oo4au,clh37drjm001mla0ft9iw1mth,false,false,2023-05-23T16:00:00.000Z,2023-05-23T17:00:00.000Z,60,"DTSTART;TZID=America/New_York:20230523T160000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=TU,TH",,,,,,[]
cm34qwgct00jpn2j9m61q3got,clh0uq5yj0010i70fuujf61o1,false,false,2023-04-28T14:00:00.000Z,2023-04-28T16:00:00.000Z,120,"DTSTART;TZID=America/New_York:20230428T050000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=TH,SA",,,,,,[]
cm1jawbsb003n6sheh07xu8ro,ckyenuvxl002p04vtc1cc5kk9,false,false,2022-02-01T13:00:00.000Z,2022-02-01T17:00:00.000Z,240,"DTSTART;TZID=America/New_York:20220201T130000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=SU;BYHOUR=1;BYMINUTE=0;BYSECOND=0",,,,,,[]
clyx8tjfr0pl2vlqfvoxvd072,517,false,false,2022-01-17T02:45:00.000Z,,,"DTSTART;TZID=America/New_York:20220117T024500
RRULE:FREQ=DAILY;INTERVAL=1;WKST=MO;BYHOUR=13;BYMINUTE=30;BYSECOND=0",,,,,,[]
clhs0jnyi019ho30gn97ppzoh,132,false,false,2022-01-16T01:00:00.000Z,2022-01-16T02:00:00.000Z,60,RRULE:FREQ=WEEKLY;BYDAY=MO,,,,,,[]
clhs0jnyi019io30gjj5jmj3c,132,false,false,2022-01-15T15:30:00.000Z,2022-01-15T16:30:00.000Z,60,RRULE:FREQ=WEEKLY;BYDAY=WE,,,,,,[]
cm7njipqb035z1l0xg2ro5ack,1167,false,false,2022-07-04T20:00:00.000Z,2022-07-04T21:00:00.000Z,60,"DTSTART;TZID=America/New_York:20220704T080000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=SA",,,,,,"[""ckysthtnl1413213zun2050bb8o""]"
cm7njipqb03601l0xl8vvpms7,1167,false,false,2022-07-04T23:00:00.000Z,2022-07-05T22:00:00.000Z,1380,"DTSTART;TZID=America/New_York:20220704T230000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO;BYHOUR=8;BYMINUTE=0;BYSECOND=0",,,,,,"[""ckysthtnl1413213zun2050bb8o""]"
cmj306vn00v6yywebz2b2fj85,cmhar576o0dfz24fltg4v8dah,false,false,2025-10-27T13:00:00.000Z,2025-10-27T17:00:00.000Z,240,"DTSTART;TZID=America/New_York:20251027T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=1;BYDAY=SU",,,,,,[]
cmj306vn00v6zyweba25kd8uy,cmhar576o0dfz24fltg4v8dah,false,false,2025-10-27T13:00:00.000Z,2025-10-27T17:00:00.000Z,240,"DTSTART;TZID=America/New_York:20251027T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=3;BYDAY=SU",,,,,,[]
cmj306vn00v70ywebtreqeysg,cmhar576o0dfz24fltg4v8dah,false,false,2025-10-27T14:00:00.000Z,2025-10-27T17:00:00.000Z,180,"DTSTART;TZID=America/New_York:20251027T140000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=1;BYDAY=SA",,,,,,[]
cmj306vn00v71ywebgbyko33r,cmhar576o0dfz24fltg4v8dah,false,false,2025-10-27T14:00:00.000Z,2025-10-27T17:00:00.000Z,180,"DTSTART;TZID=America/New_York:20251027T140000
RRULE:FREQ=MONTHLY;INTERVAL=1;BYSETPOS=3;BYDAY=SA",,,,,,[]
cmeiro7du05k1wtgrpv1ly91c,cmeiro7du05k0wtgrtaaqn4ig,false,false,2025-08-19T14:00:00.000Z,,,"DTSTART;TZID=America/New_York:20250819T140000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=SA",,,,,,[]
cmfpsoq3c0a8twzfmrhgoljpf,cmdtapp4m09bt170vo7h0fgjy,false,false,2025-07-31T16:30:00.000Z,2025-07-31T18:00:00.000Z,90,"DTSTART;TZID=America/New_York:20250731T163000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=WE",,,,,,[]
cmagsie7z01nq2a0vv9jprr41,cmagsie7z01np2a0v95q7culs,false,false,2025-05-09T13:00:00.000Z,2025-05-09T19:00:00.000Z,360,"DTSTART;TZID=America/New_York:20250509T130000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=WE",,,,,,[]
clnluvd5a07xerw0faf4ltcz1,cllx9saw403ku164ubcbhmi3h,false,false,2023-10-11T14:00:00.000Z,2023-10-11T18:00:00.000Z,240,"DTSTART;TZID=America/New_York:20231011T140000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO,TU,WE,TH;BYHOUR=14;BYMINUTE=34;BYSECOND=26",,,,,,[]
cmbzidbkq0br9xa0woztd3cng,clihm7q7k0ci6o70h5qog8st6,false,false,2023-06-04T19:00:00.000Z,2023-06-04T20:30:00.000Z,90,"DTSTART;TZID=America/New_York:20230604T190000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=FR;BYHOUR=16;BYMINUTE=0;BYSECOND=0",,,,,,[]
clvzrg96207ou7ny29nbu5nv6,cli4y1wvp03yfvy02ahbth8zq,false,false,2024-01-16T18:00:00.000Z,2024-01-16T20:00:00.000Z,120,"DTSTART;TZID=America/New_York:20240116T180000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=2;BYDAY=TH;BYHOUR=6;BYMINUTE=0;BYSECOND=0",,,,,,[]
cmeab5wdm021fz1jbq36juhho,clg91otfu002wmj0fewj5pvzi,false,false,2023-05-21T13:00:00.000Z,2023-05-21T15:00:00.000Z,120,"DTSTART;TZID=America/New_York:20230521T130000
RRULE:FREQ=MONTHLY;INTERVAL=1;WKST=MO;BYSETPOS=2;BYDAY=FR;BYHOUR=14;BYMINUTE=0;BYSECOND=0",,,,,,[]
cmeab5wdm021gz1jbeopfcv60,clg91otfu002wmj0fewj5pvzi,false,false,2025-08-12T20:00:00.000Z,2025-08-12T22:00:00.000Z,120,"DTSTART;TZID=America/New_York:20250812T200000
RRULE:FREQ=WEEKLY;INTERVAL=1;BYDAY=TH",,,,,,[]
cm3oyzid602m9zo6cq47j182y,cle64pzl901ph2002ekwy6ztn,false,false,2023-03-21T16:00:00.000Z,2023-03-21T18:00:00.000Z,120,"DTSTART;TZID=America/New_York:20230321T070000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=WE,TH",,,,,,[]
cm7c7bnof012byt0w5irn3hu7,cldotamn50004l90fymp4o6tf,false,false,2023-02-05T00:00:00.000Z,,,"DTSTART;TZID=America/New_York:20230205T000000
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO;BYHOUR=17;BYMINUTE=38;BYSECOND=43",,,,,FOOD_PANTRY,[]
ckyyr29sj2219193twbman0koug,ckywjg0fg013804xjm2phlkbi,false,false,2022-01-29T14:00:00.000Z,2022-01-29T17:00:00.000Z,180,RRULE:FREQ=WEEKLY;BYDAY=WE,,,,,,[]
ckydc6ge72628523nw6d9btx4z7,ckydc6ge72628503nw6mcb12639,false,false,2022-01-14T14:00:00.000Z,2022-01-14T21:00:00.000Z,420,"DTSTART:20220113T185839Z
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=MO,TU,WE,TH,FR",,,,,,[]
ckzfzvl0n3040793nxfqxs30ov1,1327,false,false,2022-02-10T18:00:00.000Z,2022-02-10T20:00:00.000Z,120,"DTSTART:20220209T201806Z
RRULE:FREQ=WEEKLY;INTERVAL=1;WKST=MO;BYDAY=FR,SU",,,,,,[]
